"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data"
1077476819,,"pt","Universidade Tecnológica Federal do Paraná","HCF","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","PRESERVED_SPECIMEN","11557","621","E.L. Siqueira","PRESENT",2012-12-06,2012,12,6,,,,"BR","Pr","Fênix",,"Estação Ecológica Municipal de Fênix","Brazil","Paraná","Fênix",,"J. Cordeiro & P.Bohrer",2013-01-01,"Achatocarpus praecox Griseb.",-23.966056,-52.069611,"SIQUEIRA",621,"ACHATOCARPACEAE_SIQUEIRA_621",-3,9,6,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,7,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-23.966111,-52.069722,""
4062165953,"http://www.tropicos.org/Specimen/102126073",,"HBR","Tropicos","Tropicos","PRESERVED_SPECIMEN","102126073","Smith 14119","Lyman B. Smith;Roberto M. Klein","PRESENT",1964-12-18,1964,12,18,,,,"BR","Santa Catarina",,,"Itapiranga, forest above Rio Uruguai, Barra Macaco Branco",,,,,"T. Flaster",1967-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,"SMITH",14119,"ACHATOCARPACEAE_SMITH_14119",-9,8,-1,FALSE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Accepted",FALSE,TRUE,8,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","divergent identifications",2,TRUE,-27.166667,-53.766667,""
2998042887,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4745964",,"NY","NY",,"PRESERVED_SPECIMEN","NY00424070","14119","L. B. Smith","PRESENT",1964-12-18,1964,12,18,,,,"BR","Santa Catarina",,,"Forest above Rio Uruguai, Barra Macaco Branco","Brazil","Rio Grande do Sul","Barra do Guarita",,,,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",-27.17,-53.77,"SMITH",14119,"ACHATOCARPACEAE_SMITH_14119",-3,8,5,TRUE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Accepted",FALSE,TRUE,8,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","divergent identifications",2,TRUE,-27.166667,-53.766667,""
2996100771,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3323852",,"FLOR","FLOR",,"PRESERVED_SPECIMEN","FLOR0002811","14119","Smith, L.B.;Klein, R.M.","PRESENT",1964-12-18,1964,12,18,,,,"BR","Santa Catarina","Itapiranga",,"Above rio Uruguai, Barra do Macaco Branco.","Brazil","Rio Grande do Sul","Barra do Guarita",,"Guedes, M.L.S.",,"Achatocarpus praecox Griseb.",-27.166667,-53.766667,"SMITH",14119,"ACHATOCARPACEAE_SMITH_14119",-3,9,6,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,8,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","divergent identifications",2,TRUE,-27.166667,-53.766667,""
2575895216,,"pt","Universidade Federal de Santa Catarina","FLOR","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","PRESERVED_SPECIMEN","2811","14119","Smith, L.B.; Klein, R.M.","PRESENT",1964-12-18,1964,12,18,,,,"BR","Santa Catarina","Itapiranga",,"Above rio Uruguai, Barra do Macaco Branco.","Brazil","Rio Grande do Sul","Barra do Guarita",,"Guedes, M.L.S.",2020-12-03,"Achatocarpus praecox Griseb.",-27.166667,-53.766667,"SMITH",14119,"ACHATOCARPACEAE_SMITH_14119",-3,9,6,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,8,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","divergent identifications",2,TRUE,-27.166667,-53.766667,""
2452279786,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 2573104","14119","L. Smith & R. M. Klein","PRESENT",1964-12-18,1964,12,18,,,,"BR","Santa Catarina",,,"Mun. Itapiranga: Forest above Rio Uruguai, Barra Macaco Branco.","Brazil","Rio Grande do Sul","Barra do Guarita",,,,"Achatocarpus bicornutus Schinz & Autran",-27.17,-53.77,"SMITH",14119,"ACHATOCARPACEAE_SMITH_14119",-3,8,5,TRUE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Updated",FALSE,TRUE,8,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","divergent identifications",2,TRUE,-27.166667,-53.766667,""
1929681539,,"en","NY","NY","Vascular plants","PRESERVED_SPECIMEN","424070","14119","L. B. Smith","PRESENT",1964-12-18,1964,12,18,,,,"BR","Santa Catarina",,"Itapiranga Mun.","Forest above Rio Uruguai, Barra Macaco Branco","Brazil","Rio Grande do Sul","Barra do Guarita",,,,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",-27.17,-53.77,"SMITH",14119,"ACHATOCARPACEAE_SMITH_14119",-3,8,5,TRUE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Accepted",FALSE,TRUE,8,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","divergent identifications",2,TRUE,-27.166667,-53.766667,""
1259772945,"http://www.tropicos.org/Specimen/2457140",,"R","Tropicos","Tropicos","PRESERVED_SPECIMEN","2457140","Smith 14119","Lyman B. Smith;Roberto M. Klein","PRESENT",1964-12-18,1964,12,18,,,,"BR","Santa Catarina",,,"Itapiranga, forest above Rio Uruguai, Barra Macaco Branco",,,,,"T. Flaster",1967-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,"SMITH",14119,"ACHATOCARPACEAE_SMITH_14119",-9,8,-1,FALSE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Accepted",FALSE,TRUE,8,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","divergent identifications",2,TRUE,-27.166667,-53.766667,""
2452269812,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 1618653","1715","Herbert H. Smith","PRESENT",,,,,,,,"CO",,,,"Santa Marta, United States of Colombia.",,,,,,,"Achatocarpus nigricans Triana",,,"SMITH",1715,"ACHATOCARPACEAE_SMITH_1715",-9,6,-3,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
1260836602,"http://www.tropicos.org/Specimen/3421011",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","3421011","Smith 1715","Herbert H. Smith","PRESENT",1898-01-01,1898,,,,,,"CO",,,,,,,,,"R. Liesner",1990-01-01,"Achatocarpus nigricans Triana",,,"SMITH",1715,"ACHATOCARPACEAE_SMITH_1715",-9,6,-3,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
