"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data"
3308424115,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","686967",,"R. Acevedo R.; C. Reyes","PRESENT",1994-09-24,1994,9,24,"Bosque espinoso. (costero)",,,"MX","Jalisco",,"TOMATLAN","Alrededores del estero El Ermitaño",,,,,"M. Cházaro B.",,"Achatocarpus gracilis H.Walter",,,"ACEVEDO",,"ACHATOCARPACEAE_ACEVEDO_",-9,7,-2,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
1319091900,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","USw20137","11918","M. Acosta Solis","PRESENT",,,,,,,,"EC","Manabí",,,"PortoViejo",,,,,,,"Achatocarpus nigricans Triana",,,"ACOSTA",11918,"ACHATOCARPACEAE_ACOSTA_11918",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
4061268315,"http://www.tropicos.org/Specimen/101620922",,"FCQ","Tropicos","Tropicos","PRESERVED_SPECIMEN","101620922","Aguayo 494","A. Aguayo","PRESENT",1989-06-18,1989,6,18,,,,"PY","Guairá",,,"A 7 km de Melgarejo sobre camino que va al cerro Acatí. Sobre borde del camino.",,,,,"R.Liesner(MO)",2000-01-01,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,"AGUAYO",494,"ACHATOCARPACEAE_AGUAYO_494",-9,8,-1,FALSE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","identified",1,FALSE,,,""
1052044115,,,"UPS","BOT",,"PRESERVED_SPECIMEN","V-529094",,"R.M. Aguilar","PRESENT",1948-09-18,1948,9,18,,,,"AR","Chaco",,,"Dep. Resistencia, Margarita Belén",,,,,,,"Achatocarpus Triana",,,"AGUILAR",,"ACHATOCARPACEAE_AGUILAR_",-9,7,-2,FALSE,,,,,,,,,TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",TRUE,"","unidentified",0,FALSE,,,""
890166710,,,"E","E","Royal Botanic Garden Edinburgh Herbarium","PRESERVED_SPECIMEN","E00692628","1299","Aguilar, R.M.","PRESENT",1948-09-18,1948,9,18,,,,"AR","Provincia de Chaco",,,"Gob. Chaco; Dep. Resistencia; Margarita Belén",,,,,,,"Achatocarpus praecox var. bicornutus (Schinz & Autran) Botta",,,"AGUILAR",1299,"ACHATOCARPACEAE_AGUILAR_1299",-9,8,-1,FALSE,500160,"Variety","Accepted","Achatocarpaceae","Achatocarpus praecox var. bicornutus","(Schinz & Autran) Botta","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus praecox var. bicornutus","identified",1,FALSE,,,""
2302426862,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3598540",,"IAN","IAN",,"PRESERVED_SPECIMEN","IAN073801","s.n.","Alberti, FA","PRESENT",,,,,,"Arbol mediana ramificado desde la base.",,"AR",,,,,,,,,,,"Achatocarpus Triana",,,"ALBERTI",,"ACHATOCARPACEAE_ALBERTI_",-9,6,-3,FALSE,,,,,,,,,TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",TRUE,"","unidentified",0,FALSE,,,""
3307744912,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","406355",,"Janis B. Alcorn","PRESENT",1979-05-29,1979,5,29,,,,"MX","San luis potosi",,"SAN LUIS POTOSI","Between Tamuin pyramids & sagrada familia, Tanquian.",,,,,"J. B. Alcorn",,"Achatocarpus nigricans Triana",,,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
3307737025,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","406356",,"Janis B. Alcorn","PRESENT",1979-04-06,1979,4,6,,,,"MX","San luis potosi",,,"Pujal",,,,,"J. B. Alcorn",,"Achatocarpus nigricans Triana",,,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
3307732969,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","406357",,"Janis B. Alcorn","PRESENT",1979-04-06,1979,4,6,"Bosque tropical deciduo. Disturbed roadside",,,"MX","San luis potosi",,"CIUDAD VALLES","Pujal",,,,,"J. B. Alcorn",,"Achatocarpus nigricans Triana",,,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
2807468458,,,"TEX","TEX",,"PRESERVED_SPECIMEN","00095982",,"Janis B. Alcorn","PRESENT",1979-05-29,1979,5,29,,,"Pastured forest","MX","San Luis Potosi",,"Tanquian de Escobedo","Between Tamuin pyramids & Sagrada Familia",,,,,"Alcorn, Janis B.",,"Achatocarpus nigricans Triana",,,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
2807278710,,,"TEX","TEX",,"PRESERVED_SPECIMEN","00095983",,"Janis B. Alcorn","PRESENT",1979-04-06,1979,4,6,,,"Bosque Tropical Deciduo Disturbed rdside","MX","San Luis Potosi",,"Ciudad Valles","Pujal (Mpio Pujal?)",,,,,"Alcorn, Janis B.",,"Achatocarpus nigricans Triana",,,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
2807252899,,,"TEX","TEX",,"PRESERVED_SPECIMEN","00095984",,"Janis B. Alcorn","PRESENT",1979-04-06,1979,4,6,,,"Bosque Tropical Deciduo Disturbed rdside","MX","San Luis Potosi",,"Ciudad Valles","Pujal (Mpio Pujal?)",,,,,"Alcorn, Janis B.",,"Achatocarpus nigricans Triana",,,"ALCORN",,"ACHATOCARPACEAE_ALCORN_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
3307601171,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","54323",,"E. J. Alexander","PRESENT",1945-01-13,1945,1,13,,,,"MX","Oaxaca",,,"Near Mixtequilla",,,,,,,"Achatocarpus oaxacanus Standl.",,,"ALEXANDER",,"ACHATOCARPACEAE_ALEXANDER_",-9,7,-2,FALSE,500157,"Species","Accepted","Achatocarpaceae","Achatocarpus oaxacanus","Standl.","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus oaxacanus","identified",1,FALSE,,,""
2452240377,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 2401922","266","E. J. Alexander","PRESENT",1945-01-05,1945,1,5,,,,"MX","Oaxaca",,,"Southern Mexico, near Huiloptec.",,,,,,,"Achatocarpus gracilis H.Walter",,,"ALEXANDER",266,"ACHATOCARPACEAE_ALEXANDER_266",-9,8,-1,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
2452241013,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 2401873","333","E. J. Alexander","PRESENT",1945-01-13,1945,1,13,,,,"MX","Oaxaca",,,"Southern Mexico. Near Mixtequilla.",,,,,,,"Achatocarpus oaxacanus Standl.",,,"ALEXANDER",333,"ACHATOCARPACEAE_ALEXANDER_333",-9,8,-1,FALSE,500157,"Species","Accepted","Achatocarpaceae","Achatocarpus oaxacanus","Standl.","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus oaxacanus","identified",1,FALSE,,,""
3308744511,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","1330476",,"Alfredo Pérez J.","PRESENT",1998-07-29,1998,7,29,,,,"MX","Jalisco",,"LA HUERTA","Estación de Biología Chamela",,,,,"A. Reyes García",,"Achatocarpus gracilis H.Walter",,,"ALFREDO",,"ACHATOCARPACEAE_ALFREDO_",-9,7,-2,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
3308105464,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","1335620",,"Alfredo Pérez J.","PRESENT",1980-07-22,1980,7,22,,,,"MX","Jalisco",,,"Entrada a las Salinas de Chamela.",,,,,,,"Achatocarpus gracilis H.Walter",,,"ALFREDO",,"ACHATOCARPACEAE_ALFREDO_",-9,7,-2,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
3307897969,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","819646",,"Alfredo Pérez J.","PRESENT",1980-08-22,1980,8,22,,,,"MX","Jalisco",,,"Chamela, entranda a las Salinas.",,,,,,,"Achatocarpus gracilis H.Walter",,,"ALFREDO",,"ACHATOCARPACEAE_ALFREDO_",-9,7,-2,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
3307891275,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","811385",,"Alfredo Pérez J.","PRESENT",1980-07-10,1980,7,10,,,,"MX","Jalisco",,,"Estación Chamela, camino al NO de lab.",,,,,"E. J. Lott",,"Achatocarpus gracilis H.Walter",,,"ALFREDO",,"ACHATOCARPACEAE_ALFREDO_",-9,7,-2,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
3307760812,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","449029",,"Alfredo Pérez J.","PRESENT",1980-10-06,1980,10,6,,,,"MX","Jalisco",,"LA HUERTA","Estación Biológica Chamela",,,,,"E. J. Lott",,"Achatocarpus gracilis H.Walter",,,"ALFREDO",,"ACHATOCARPACEAE_ALFREDO_",-9,7,-2,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
416831249,,,"SI","HERB",,"PRESERVED_SPECIMEN","205485",,"Aliscioni, S. S.","PRESENT",,,,,,,,"AR","Formosa",,"Formosa","Ruta Nac. 81, Km 1208, hacia Pirané","Argentina","Formosa","Formosa",,"-",,"Achatocarpus praecox f. praecox",-25.99,-58.43,"ALISCIONI",,"ACHATOCARPACEAE_ALISCIONI_",-3,6,3,TRUE,,,,,,,,"Not found",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",TRUE,"","unidentified",0,TRUE,-25.99,-58.43,""
416831245,,,"FAVE","HERB",,"PRESERVED_SPECIMEN","205486",,"Aliscioni, S. S.","PRESENT",,,,,,,,"AR","Formosa",,"Formosa","Ruta Nac. 81, Km 1208, hacia Pirané","Argentina","Formosa","Formosa",,"-",,"Achatocarpus praecox f. praecox",-25.99,-58.43,"ALISCIONI",,"ACHATOCARPACEAE_ALISCIONI_",-3,6,3,TRUE,,,,,,,,"Not found",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",TRUE,"","unidentified",0,TRUE,-25.99,-58.43,""
416831240,,,"CTES","HERB",,"PRESERVED_SPECIMEN","205487",,"Aliscioni, S. S.","PRESENT",,,,,,,,"AR","Formosa",,"Formosa","Ruta Nac. 81, Km 1208, hacia Pirané","Argentina","Formosa","Formosa",,"-",,"Achatocarpus praecox f. praecox",-25.99,-58.43,"ALISCIONI",,"ACHATOCARPACEAE_ALISCIONI_",-3,6,3,TRUE,,,,,,,,"Not found",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",TRUE,"","unidentified",0,TRUE,-25.99,-58.43,""
416831237,,,"BAA","HERB",,"PRESERVED_SPECIMEN","205488",,"Aliscioni, S. S.","PRESENT",,,,,,,,"AR","Formosa",,"Formosa","Ruta Nac. 81, Km 1208, hacia Pirané","Argentina","Formosa","Formosa",,"-",,"Achatocarpus praecox f. praecox",-25.99,-58.43,"ALISCIONI",,"ACHATOCARPACEAE_ALISCIONI_",-3,6,3,TRUE,,,,,,,,"Not found",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",TRUE,"","unidentified",0,TRUE,-25.99,-58.43,""
2452238681,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 2366497","6891","P. H. Allen & M. Van Severen","PRESENT",1958-08-28,1958,8,28,,,,"SV","San Miguel",,,"Laguna del Jocotal, Dept. of San Miguel.",,,,,,,"Achatocarpus nigricans Triana",,,"ALLEN",6891,"ACHATOCARPACEAE_ALLEN_6891",-9,8,-1,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
2452284663,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 2865575","7691","A. H. Alston","PRESENT",1939-03-26,1939,3,26,,,,"CO","Tolima",,,"Department of Tolima. Espinal - Giradot.",,,,,,,"Achatocarpus nigricans Triana",,,"ALSTON",7691,"ACHATOCARPACEAE_ALSTON_7691",-9,8,-1,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
3350418763,,,,,,"PRESERVED_SPECIMEN","JAM-17a",,"Julieta Alvarez-Manjarrez","PRESENT",2013-01-01,2013,1,1,,,,"MX",,,,"Estacion de Biologia Chamela",,,,,,,"Achatocarpus gracilis H.Walter",,,"ALVAREZ-MANJARREZ",,"ACHATOCARPACEAE_ALVAREZ-MANJARREZ_",-9,5,-4,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
3350402802,,,,,,"PRESERVED_SPECIMEN","JAM-29",,"Julieta Alvarez-Manjarrez","PRESENT",2013-01-01,2013,1,1,,,,"MX",,,,"Estacion de Biologia Chamela",,,,,,,"Achatocarpus gracilis H.Walter",,,"ALVAREZ-MANJARREZ",,"ACHATOCARPACEAE_ALVAREZ-MANJARREZ_",-9,5,-4,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
3350393749,,,,,,"PRESERVED_SPECIMEN","JAM-32a",,"Julieta Alvarez-Manjarrez","PRESENT",2013-01-01,2013,1,1,,,,"MX",,,,"Estacion de Biologia Chamela",,,,,,,"Achatocarpus gracilis H.Walter",,,"ALVAREZ-MANJARREZ",,"ACHATOCARPACEAE_ALVAREZ-MANJARREZ_",-9,5,-4,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,""
3308099790,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","1268839",,"D. Álvarez; C. Jiménez J.","PRESENT",2003-04-03,2003,4,3,"Vegetación secundaria",,,"MX","Campeche",,"CALAKMUL","A 12 km al NO de Conhúas, carr. Xpujil-Escárcega.",,,,,"E. Martínez S.",,"Achatocarpus nigricans Triana",,,"ALVAREZ",,"ACHATOCARPACEAE_ALVAREZ_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
3308066466,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","1246132",,"D. Álvarez; C. Jiménez J.","PRESENT",2003-04-03,2003,4,3,"Vegetación secundaria",,,"MX","Campeche",,"CALAKMUL","A 12 km al NO de Conhúas, carr. Xpujil-Escárcega.",,,,,"E. Martínez S.",,"Achatocarpus nigricans Triana",,,"ALVAREZ",,"ACHATOCARPACEAE_ALVAREZ_",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,FALSE,,,""
2997672386,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4054057",,"ICN","ICN",,"PRESERVED_SPECIMEN","ICN00028877","s.n.","Alves, J;et al.","PRESENT",1999-02-10,1999,2,10,,,,"BR","Paraná","Sertaneja",,"Fazenda Tangará",,,,,"Guedes, MLS",,"Achatocarpus praecox Griseb.",0,0,"ALVES",,"ACHATOCARPACEAE_ALVES_",-9,9,0,FALSE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus praecox","identified",1,FALSE,,,""
2464848415,,"pt","Universidade Estadual de Londrina","FUEL","FUEL - Herbário da Universidade Estadual de Londrina","PRESERVED_SPECIMEN","30278","s.n.","Alves, J; et al.","PRESENT",1999-05-25,1999,5,25,,,,"BR","Paraná","Califórnia",,"Sítio Santa Maria",,,,,"Rossetto, EFS",2010-01-01,"Achatocarpus praecox Griseb.",,,"ALVES",,"ACHATOCARPACEAE_ALVES_",-9,9,0,FALSE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus praecox","identified",1,FALSE,,,""
2464848321,,"pt","Universidade Estadual de Londrina","FUEL","FUEL - Herbário da Universidade Estadual de Londrina","PRESERVED_SPECIMEN","30277","s.n.","Alves, J; et al.","PRESENT",1999-02-10,1999,2,10,,,,"BR","Paraná","Sertaneja",,"Fazenda Tangará",,,,,"Rossetto, EFS",2010-01-01,"Achatocarpus praecox Griseb.",,,"ALVES",,"ACHATOCARPACEAE_ALVES_",-9,9,0,FALSE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus praecox","identified",1,FALSE,,,""
2452910979,,"pt","Instituto de Botânica","SP","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","PRESERVED_SPECIMEN","350047","s.n.","Alves, J; et al.","PRESENT",1999-02-10,1999,2,10,,,,"BR","Paraná","Sertaneja",,"Fazenda Tangará",,,,,"Mamede, MCH",2011-12-01,"Achatocarpus praecox Griseb.",,,"ALVES",,"ACHATOCARPACEAE_ALVES_",-9,9,0,FALSE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus praecox","identified",1,FALSE,,,""
